fps,id,x,y
773,10,290,630
773,249,762,713
773,255,297,612
773,259,739,769
773,268,927,211
773,276,307,385
773,277,184,628
773,279,862,163
773,283,352,168
773,286,320,599
774,10,290,630
774,249,762,713
774,255,297,612
774,259,739,769
774,268,926,211
774,276,307,382
774,277,184,628
774,279,861,163
774,286,320,599
775,10,290,630
775,249,762,712
775,255,297,612
775,259,740,768
775,268,926,211
775,276,307,380
775,277,184,628
775,279,859,163
775,285,383,381
775,286,320,599
776,10,290,631
776,249,763,712
776,255,297,612
776,259,740,768
776,268,926,211
776,277,184,629
776,279,859,162
776,285,383,383
776,286,319,600
777,10,290,631
777,249,763,713
777,255,297,612
777,259,739,768
777,268,925,211
777,277,184,629
777,279,858,162
777,285,383,384
777,286,320,600
778,10,290,631
778,249,763,713
778,255,297,612
778,259,739,768
778,268,926,211
778,277,184,628
778,279,857,163
778,285,383,387
778,286,320,601
778,288,819,133
779,10,290,630
779,249,763,713
779,255,298,612
779,259,739,768
779,268,926,210
779,277,184,628
779,279,855,163
779,285,383,389
779,286,320,601
779,288,819,133
779,289,305,384
780,10,290,631
780,249,763,713
780,255,298,611
780,259,739,768
780,268,926,210
780,277,184,629
780,279,854,163
780,289,305,383
780,290,257,209
781,10,290,630
781,249,763,713
781,255,298,612
781,259,739,767
781,268,926,210
781,277,184,629
781,279,853,162
781,289,305,382
781,290,257,208
782,10,291,630
782,249,763,713
782,255,298,611
782,259,740,767
782,268,926,210
782,277,184,629
782,279,853,162
782,289,305,381
782,290,257,207
782,291,774,309
783,10,290,631
783,249,763,713
783,255,298,611
783,259,740,767
783,268,926,210
783,277,184,629
783,279,852,163
783,289,304,381
783,290,258,206
783,291,774,307
784,10,290,631
784,249,763,713
784,259,740,767
784,268,925,210
784,277,184,629
784,279,850,163
784,285,385,398
784,289,304,381
785,10,290,631
785,249,763,713
785,259,740,766
785,268,925,210
785,277,184,629
785,279,849,163
785,285,385,400
785,289,304,380
785,290,257,205
786,10,290,631
786,249,763,713
786,259,741,766
786,268,926,210
786,277,184,629
786,279,847,163
786,285,385,402
786,289,304,379
786,290,257,205
787,10,290,631
787,249,763,713
787,255,297,611
787,259,740,767
787,268,925,211
787,279,846,163
787,285,385,403
787,289,303,379
787,290,257,204
788,10,290,631
788,249,763,713
788,255,296,611
788,259,740,766
788,268,925,211
788,274,222,208
788,279,845,163
788,285,385,405
789,10,290,631
789,249,763,713
789,255,296,611
789,259,740,766
789,268,925,211
789,274,222,208
789,279,844,163
789,285,385,408
790,10,290,631
790,249,763,713
790,255,297,611
790,259,741,766
790,268,925,210
790,274,222,208
790,279,844,163
790,285,385,410
791,10,290,631
791,249,764,713
791,255,297,611
791,259,741,766
791,268,925,210
791,274,224,208
791,277,185,629
791,279,843,163
791,285,385,412
792,10,290,631
792,249,764,714
792,255,297,611
792,259,741,766
792,268,925,210
792,274,224,208
792,277,185,629
792,279,842,162
792,285,386,414
793,10,290,631
793,249,763,714
793,255,297,610
793,259,742,765
793,268,925,210
793,274,225,209
793,277,185,629
793,279,841,162
793,285,386,416
794,10,289,631
794,249,763,713
794,255,298,610
794,259,742,765
794,268,925,210
794,274,225,209
794,277,184,629
794,279,840,162
794,285,386,418
794,293,952,161
795,10,289,631
795,249,763,714
795,255,299,611
795,259,742,764
795,268,925,210
795,274,226,208
795,277,184,629
795,279,838,162
795,285,387,420
795,293,951,161
796,10,289,631
796,249,763,714
796,255,299,611
796,259,742,764
796,268,925,210
796,274,227,208
796,277,184,629
796,279,838,162
796,285,386,422
796,293,950,161
797,10,289,631
797,249,763,714
797,255,297,611
797,259,742,764
797,268,925,210
797,277,184,629
797,279,837,162
797,285,386,423
797,293,949,161
798,10,288,631
798,249,762,714
798,255,297,612
798,259,742,764
798,268,925,210
798,277,184,629
798,279,835,163
798,285,386,426
798,286,317,615
798,293,948,161
799,10,289,630
799,249,762,714
799,255,297,612
799,259,742,764
799,268,925,210
799,279,834,163
799,285,386,428
799,286,316,616
800,10,289,630
800,255,297,612
800,259,742,764
800,279,833,163
800,285,386,430
800,288,818,132
801,10,289,630
801,249,762,714
801,255,296,612
801,259,741,764
801,279,832,163
801,285,386,433
801,288,818,132
802,10,289,630
802,249,762,714
802,255,296,612
802,259,741,764
802,279,831,163
802,285,387,436
802,288,818,132
803,10,289,631
803,255,295,612
803,259,741,764
803,279,830,162
803,285,387,438
803,288,818,132
803,289,299,364
804,10,288,631
804,255,296,612
804,259,741,764
804,279,829,162
804,285,387,439
804,288,818,132
804,289,299,364
804,293,940,160
804,301,297,566
805,10,288,631
805,255,296,612
805,259,741,764
805,279,827,162
805,285,388,442
805,288,817,132
805,289,299,363
805,293,939,160
805,301,297,565
805,303,320,596
806,10,288,631
806,255,295,612
806,259,742,764
806,279,827,162
806,285,387,444
806,288,817,132
806,289,299,363
806,293,938,160
806,301,297,564
806,303,319,597
807,10,288,631
807,255,295,612
807,259,742,764
807,279,826,162
807,285,387,446
807,288,817,132
807,289,299,363
807,293,938,160
807,301,297,561
808,10,288,631
808,255,295,612
808,285,387,447
808,288,816,132
808,289,299,362
808,293,937,161
808,301,297,560
809,10,288,631
809,255,295,612
809,285,387,449
809,289,298,361
809,293,936,160
809,301,298,559
809,303,319,597
809,304,299,571
810,10,289,631
810,255,295,613
810,285,388,452
810,289,299,360
810,293,935,161
810,303,319,596
810,304,300,571
810,305,822,162
811,10,290,630
811,255,295,613
811,285,388,455
811,289,299,360
811,293,934,161
811,303,319,597
811,305,820,162
812,10,289,630
812,255,295,613
812,285,388,456
812,289,298,360
812,293,933,161
812,303,319,595
812,305,819,162
813,10,289,630
813,255,294,613
813,285,388,458
813,288,817,133
813,289,299,359
813,293,932,161
813,303,319,595
813,305,818,163
814,10,289,630
814,255,294,613
814,285,388,460
814,288,817,133
814,289,298,357
814,293,931,162
814,305,816,163
815,10,289,630
815,255,294,614
815,285,388,461
815,288,817,132
815,289,297,357
816,10,289,630
816,255,294,613
816,274,239,203
816,277,184,629
816,285,388,463
816,288,817,132
816,289,297,356
816,308,760,221
817,10,289,630
817,255,294,613
817,274,240,202
817,277,184,628
817,285,388,464
817,288,817,132
817,289,296,356
817,308,759,218
818,10,290,630
818,255,294,613
818,274,240,202
818,277,184,628
818,285,388,466
818,288,816,132
818,289,296,356
818,308,758,214
818,309,120,578
819,10,290,631
819,255,295,613
819,274,241,202
819,277,184,628
819,285,389,468
819,288,816,132
819,289,295,355
819,308,757,212
819,309,120,578
820,10,290,630
820,255,295,612
820,274,241,201
820,277,184,628
820,285,389,471
820,288,816,133
820,289,295,355
820,308,756,210
820,309,121,579
821,10,290,631
821,255,295,612
821,274,242,201
821,277,184,628
821,285,389,473
821,288,816,133
821,289,294,353
821,308,756,208
821,309,121,579
822,10,290,631
822,255,295,612
822,274,244,201
822,277,184,629
822,285,389,475
822,288,816,133
822,289,294,351
822,308,755,204
823,10,290,631
823,255,295,612
823,274,243,201
823,277,184,629
823,285,389,477
823,288,816,133
823,289,294,351
823,308,754,200
824,10,290,631
824,255,295,612
824,274,243,200
824,277,184,629
824,285,390,479
824,288,816,133
824,289,294,350
824,305,809,162
824,308,754,198
824,312,123,581
825,10,290,631
825,255,295,612
825,259,742,762
825,274,244,200
825,277,184,629
825,285,389,481
825,288,816,133
825,305,809,162
825,308,753,195
825,312,124,581
825,313,280,164
826,10,290,630
826,255,295,612
826,259,742,761
826,274,246,199
826,277,184,629
826,285,390,483
826,288,816,133
826,308,752,193
826,312,126,580
826,313,281,164
826,314,362,468
827,10,290,630
827,255,295,612
827,259,742,761
827,274,246,199
827,277,185,629
827,279,807,162
827,285,390,485
827,288,817,133
827,289,295,347
827,304,304,583
827,308,751,191
827,312,126,580
827,313,282,163
827,314,362,472
828,10,290,629
828,255,295,613
828,259,742,761
828,274,246,198
828,277,184,629
828,279,807,161
828,285,390,487
828,288,817,132
828,289,295,346
828,304,305,585
828,305,806,161
828,308,751,189
828,313,282,161
828,314,362,474
829,10,290,630
829,255,295,614
829,259,742,761
829,274,247,197
829,277,185,629
829,285,390,489
829,288,817,132
829,304,305,586
829,305,805,161
829,308,751,186
829,313,282,160
830,10,290,630
830,255,295,613
830,259,742,761
830,274,247,196
830,277,185,629
830,285,391,491
830,288,817,132
830,289,293,344
830,304,305,586
830,305,804,162
830,308,750,184
831,10,290,630
831,255,295,614
831,259,742,761
831,274,248,196
831,277,185,629
831,285,391,492
831,288,817,132
831,289,294,344
831,304,305,587
831,305,804,161
831,308,750,181
831,314,362,484
832,10,290,630
832,255,294,614
832,259,741,760
832,274,249,195
832,277,185,628
832,285,391,495
832,288,818,132
832,289,294,343
832,303,309,582
832,304,305,587
832,305,803,161
832,308,749,178
832,314,363,488
833,10,290,629
833,255,293,615
833,259,741,760
833,274,250,195
833,277,185,628
833,285,391,496
833,288,817,132
833,289,295,344
833,303,309,584
833,305,803,161
833,308,748,175
833,314,363,491
834,10,290,630
834,255,294,615
834,274,251,194
834,277,185,628
834,285,391,498
834,288,817,132
834,289,296,342
834,303,310,585
834,305,802,161
834,308,748,173
834,314,363,494
834,316,342,757
